time,pedestrians,bicyclists,cars,buses,trucks,location
2019-11-03T12:30:00-04:00,141,2,873,4,2,South_Gate_South_View
2019-11-03T12:45:00-04:00,126,2,901,4,6,South_Gate_South_View
2019-11-03T13:00:00-04:00,123,1,1001,2,4,South_Gate_South_View
2019-11-03T13:15:00-04:00,161,4,1017,3,0,South_Gate_South_View
2019-11-03T13:30:00-04:00,129,11,946,6,3,South_Gate_South_View
2019-11-03T13:45:00-04:00,176,6,882,5,4,South_Gate_South_View
2019-11-03T14:00:00-04:00,131,15,919,3,2,South_Gate_South_View
2019-11-03T14:15:00-04:00,124,4,853,3,2,South_Gate_South_View
2019-11-03T14:30:00-04:00,153,2,734,9,7,South_Gate_South_View
2019-11-03T14:45:00-04:00,169,2,720,3,2,South_Gate_South_View
2019-11-03T15:00:00-04:00,127,0,680,3,3,South_Gate_South_View
2019-11-03T15:15:00-04:00,100,1,682,6,5,South_Gate_South_View
2019-11-03T15:30:00-04:00,128,3,604,3,1,South_Gate_South_View
2019-11-03T15:45:00-04:00,93,2,592,7,1,South_Gate_South_View
2019-11-03T16:00:00-04:00,107,6,485,7,4,South_Gate_South_View
2019-11-03T16:15:00-04:00,130,2,629,6,9,South_Gate_South_View
2019-11-03T16:30:00-04:00,98,4,662,2,10,South_Gate_South_View
2019-11-03T16:45:00-04:00,147,5,728,6,2,South_Gate_South_View
2019-11-03T17:00:00-04:00,198,28,893,8,2,South_Gate_South_View
2019-11-03T17:15:00-04:00,173,17,936,0,5,South_Gate_South_View
2019-11-03T17:30:00-04:00,159,10,985,13,8,South_Gate_South_View
2019-11-03T17:45:00-04:00,159,10,968,4,0,South_Gate_South_View
2019-11-03T18:00:00-04:00,138,4,1040,6,5,South_Gate_South_View
2019-11-03T18:15:00-04:00,115,5,659,6,3,South_Gate_South_View
2019-11-03T18:30:00-04:00,59,6,338,2,2,South_Gate_South_View
2019-11-03T18:45:00-04:00,84,0,386,5,4,South_Gate_South_View
2019-11-03T19:00:00-04:00,61,0,289,3,4,South_Gate_South_View
2019-11-03T19:15:00-04:00,46,0,303,7,6,South_Gate_South_View
2019-11-03T19:30:00-04:00,64,0,343,4,3,South_Gate_South_View
2019-11-03T19:45:00-04:00,62,0,306,9,1,South_Gate_South_View
2019-11-03T20:00:00-04:00,64,0,209,5,0,South_Gate_South_View
2019-11-03T20:15:00-04:00,42,0,260,9,4,South_Gate_South_View
2019-11-03T20:30:00-04:00,85,0,264,6,1,South_Gate_South_View
2019-11-03T20:45:00-04:00,66,0,326,3,3,South_Gate_South_View
2019-11-03T21:00:00-04:00,67,0,307,10,2,South_Gate_South_View
2019-11-03T21:15:00-04:00,40,0,245,5,0,South_Gate_South_View
2019-11-03T21:30:00-04:00,55,0,195,6,0,South_Gate_South_View
2019-11-03T21:45:00-04:00,15,0,197,4,1,South_Gate_South_View
2019-11-03T22:00:00-04:00,25,0,201,6,1,South_Gate_South_View
2019-11-03T22:15:00-04:00,31,0,95,3,1,South_Gate_South_View
2019-11-03T22:30:00-04:00,21,0,134,4,1,South_Gate_South_View
2019-11-03T22:45:00-04:00,18,0,116,5,3,South_Gate_South_View
2019-11-03T23:00:00-04:00,19,0,147,6,0,South_Gate_South_View
2019-11-03T23:15:00-04:00,13,0,145,6,4,South_Gate_South_View
2019-11-03T23:30:00-04:00,18,0,127,3,4,South_Gate_South_View
2019-11-03T23:45:00-04:00,10,0,70,5,1,South_Gate_South_View
2019-11-04T00:00:00-04:00,2,0,119,6,0,South_Gate_South_View
2019-11-04T00:15:00-04:00,8,0,62,4,2,South_Gate_South_View
2019-11-04T00:30:00-04:00,6,0,66,4,3,South_Gate_South_View
2019-11-04T00:45:00-04:00,5,0,74,6,2,South_Gate_South_View
2019-11-04T01:00:00-04:00,4,0,67,3,3,South_Gate_South_View
2019-11-04T01:15:00-04:00,4,0,21,3,4,South_Gate_South_View
2019-11-04T01:30:00-04:00,2,0,49,6,1,South_Gate_South_View
2019-11-04T01:45:00-04:00,3,0,22,5,2,South_Gate_South_View
2019-11-04T02:00:00-04:00,13,0,32,4,2,South_Gate_South_View
2019-11-04T02:15:00-04:00,3,0,23,4,3,South_Gate_South_View
2019-11-04T02:30:00-04:00,0,0,17,0,0,South_Gate_South_View
2019-11-04T02:45:00-04:00,0,0,20,6,3,South_Gate_South_View
2019-11-04T03:00:00-04:00,1,0,10,2,2,South_Gate_South_View
2019-11-04T03:15:00-04:00,0,0,20,1,0,South_Gate_South_View
2019-11-04T03:30:00-04:00,1,0,11,2,1,South_Gate_South_View
2019-11-04T03:45:00-04:00,0,0,4,4,1,South_Gate_South_View
2019-11-04T04:00:00-04:00,0,0,5,0,0,South_Gate_South_View
2019-11-04T04:15:00-04:00,0,0,14,0,0,South_Gate_South_View
2019-11-04T04:30:00-04:00,0,0,14,1,1,South_Gate_South_View
2019-11-04T04:45:00-04:00,0,0,5,0,0,South_Gate_South_View
2019-11-04T05:00:00-04:00,2,0,12,0,0,South_Gate_South_View
2019-11-04T05:15:00-04:00,0,0,13,1,0,South_Gate_South_View
2019-11-04T05:30:00-04:00,0,0,12,0,0,South_Gate_South_View
2019-11-04T05:45:00-04:00,0,0,16,0,0,South_Gate_South_View
2019-11-04T06:00:00-04:00,0,0,23,0,0,South_Gate_South_View
2019-11-04T06:15:00-04:00,1,0,35,0,0,South_Gate_South_View
2019-11-04T06:30:00-04:00,3,0,31,0,0,South_Gate_South_View
2019-11-04T06:45:00-04:00,5,0,27,1,1,South_Gate_South_View
2019-11-04T07:00:00-04:00,5,0,83,0,1,South_Gate_South_View
2019-11-04T07:15:00-04:00,10,2,194,2,2,South_Gate_South_View
2019-11-04T07:30:00-04:00,20,0,295,6,9,South_Gate_South_View
2019-11-04T07:45:00-04:00,21,1,361,6,11,South_Gate_South_View
2019-11-04T08:00:00-04:00,4,0,332,1,5,South_Gate_South_View
2019-11-04T08:15:00-04:00,15,3,285,2,10,South_Gate_South_View
2019-11-04T08:30:00-04:00,46,3,278,2,4,South_Gate_South_View
2019-11-04T08:45:00-04:00,42,8,236,3,5,South_Gate_South_View
2019-11-04T09:00:00-04:00,44,17,332,3,8,South_Gate_South_View
2019-11-04T09:15:00-04:00,64,1,361,5,8,South_Gate_South_View
2019-11-04T09:30:00-04:00,75,2,455,9,10,South_Gate_South_View
2019-11-04T09:45:00-04:00,151,8,415,14,13,South_Gate_South_View
2019-11-04T10:00:00-04:00,105,5,505,8,33,South_Gate_South_View
2019-11-04T10:15:00-04:00,179,7,414,11,29,South_Gate_South_View
2019-11-04T10:30:00-04:00,117,3,425,9,12,South_Gate_South_View
2019-11-04T10:45:00-04:00,192,17,404,13,19,South_Gate_South_View
2019-11-04T11:00:00-04:00,93,6,474,9,18,South_Gate_South_View
2019-11-04T11:15:00-04:00,98,3,410,15,17,South_Gate_South_View
2019-11-04T11:30:00-04:00,216,3,539,12,22,South_Gate_South_View
2019-11-04T11:45:00-04:00,382,16,567,4,5,South_Gate_South_View
2019-11-04T12:00:00-04:00,183,9,667,9,31,South_Gate_South_View
2019-11-04T12:15:00-04:00,140,11,464,13,20,South_Gate_South_View
2019-11-04T12:30:00-04:00,150,3,640,6,18,South_Gate_South_View
2019-11-04T12:45:00-04:00,274,32,736,4,10,South_Gate_South_View
2019-11-04T13:00:00-04:00,339,13,680,10,15,South_Gate_South_View
2019-11-04T13:15:00-04:00,286,6,734,5,18,South_Gate_South_View
2019-11-04T13:30:00-04:00,180,11,763,9,20,South_Gate_South_View
2019-11-04T13:45:00-04:00,257,6,759,15,7,South_Gate_South_View
2019-11-04T14:00:00-04:00,275,16,686,9,18,South_Gate_South_View
2019-11-04T14:15:00-04:00,147,6,620,9,14,South_Gate_South_View
2019-11-04T14:30:00-04:00,301,9,466,5,13,South_Gate_South_View
2019-11-04T14:45:00-04:00,349,10,544,10,10,South_Gate_South_View
2019-11-04T15:00:00-04:00,321,10,476,13,10,South_Gate_South_View
2019-11-04T15:15:00-04:00,238,15,453,6,5,South_Gate_South_View
2019-11-04T15:30:00-04:00,161,11,528,7,10,South_Gate_South_View
2019-11-04T15:45:00-04:00,264,8,526,8,8,South_Gate_South_View
2019-11-04T16:00:00-04:00,299,18,612,7,6,South_Gate_South_View
2019-11-04T16:15:00-04:00,418,29,610,13,6,South_Gate_South_View
2019-11-04T16:30:00-04:00,321,40,806,13,10,South_Gate_South_View
2019-11-04T16:45:00-04:00,346,44,622,12,15,South_Gate_South_View
2019-11-04T17:00:00-04:00,347,29,859,14,6,South_Gate_South_View
2019-11-04T17:15:00-04:00,293,23,785,20,8,South_Gate_South_View
2019-11-04T17:30:00-04:00,324,23,876,16,12,South_Gate_South_View
2019-11-04T17:45:00-04:00,559,57,988,13,11,South_Gate_South_View
2019-11-04T18:00:00-04:00,513,78,1025,9,0,South_Gate_South_View
2019-11-04T18:15:00-04:00,286,23,581,8,3,South_Gate_South_View
2019-11-04T18:30:00-04:00,125,1,378,3,1,South_Gate_South_View
2019-11-04T18:45:00-04:00,117,2,398,5,0,South_Gate_South_View
2019-11-04T19:00:00-04:00,150,1,330,8,1,South_Gate_South_View
2019-11-04T19:15:00-04:00,98,0,409,4,4,South_Gate_South_View
2019-11-04T19:30:00-04:00,96,1,353,6,1,South_Gate_South_View
2019-11-04T19:45:00-04:00,98,9,336,7,2,South_Gate_South_View
2019-11-04T20:00:00-04:00,101,0,300,4,2,South_Gate_South_View
2019-11-04T20:15:00-04:00,119,0,267,4,3,South_Gate_South_View
2019-11-04T20:30:00-04:00,81,5,245,9,4,South_Gate_South_View
2019-11-04T20:45:00-04:00,55,0,217,6,1,South_Gate_South_View
2019-11-04T21:00:00-04:00,91,0,283,9,3,South_Gate_South_View
2019-11-04T21:15:00-04:00,71,0,152,4,0,South_Gate_South_View
2019-11-04T21:30:00-04:00,57,8,154,8,3,South_Gate_South_View
2019-11-04T21:45:00-04:00,52,0,115,2,0,South_Gate_South_View
2019-11-04T22:00:00-04:00,39,3,197,6,0,South_Gate_South_View
2019-11-04T22:15:00-04:00,38,0,136,5,0,South_Gate_South_View
2019-11-04T22:30:00-04:00,30,0,116,10,1,South_Gate_South_View
2019-11-04T22:45:00-04:00,26,3,122,5,5,South_Gate_South_View
2019-11-04T23:00:00-04:00,48,2,152,8,0,South_Gate_South_View
2019-11-04T23:15:00-04:00,28,0,96,3,4,South_Gate_South_View
2019-11-04T23:30:00-04:00,26,1,73,6,1,South_Gate_South_View
2019-11-04T23:45:00-04:00,19,0,68,7,1,South_Gate_South_View
2019-11-05T00:00:00-04:00,22,0,84,5,0,South_Gate_South_View
2019-11-05T00:15:00-04:00,28,0,59,8,0,South_Gate_South_View
2019-11-05T00:30:00-04:00,5,0,78,2,0,South_Gate_South_View
2019-11-05T00:45:00-04:00,30,0,80,5,0,South_Gate_South_View
2019-11-05T01:00:00-04:00,10,0,53,4,0,South_Gate_South_View
2019-11-05T01:15:00-04:00,8,0,40,6,0,South_Gate_South_View
2019-11-05T01:30:00-04:00,10,0,32,4,2,South_Gate_South_View
2019-11-05T01:45:00-04:00,7,0,23,8,0,South_Gate_South_View
2019-11-05T02:00:00-04:00,3,0,23,5,0,South_Gate_South_View
2019-11-05T02:15:00-04:00,4,0,23,4,0,South_Gate_South_View
2019-11-05T02:30:00-04:00,8,0,22,0,0,South_Gate_South_View
2019-11-05T02:45:00-04:00,11,0,15,18,19,South_Gate_South_View
2019-11-05T03:00:00-04:00,11,0,39,4,5,South_Gate_South_View
2019-11-05T03:15:00-04:00,3,0,25,2,0,South_Gate_South_View
2019-11-05T03:30:00-04:00,4,0,21,2,0,South_Gate_South_View
2019-11-05T03:45:00-04:00,2,0,22,6,1,South_Gate_South_View
2019-11-05T04:00:00-04:00,1,0,8,0,3,South_Gate_South_View
2019-11-05T04:15:00-04:00,8,0,31,2,12,South_Gate_South_View
2019-11-05T04:30:00-04:00,5,0,27,0,0,South_Gate_South_View
2019-11-05T04:45:00-04:00,1,0,29,0,3,South_Gate_South_View
2019-11-05T05:00:00-04:00,0,0,24,0,1,South_Gate_South_View
2019-11-05T05:15:00-04:00,1,0,13,0,1,South_Gate_South_View
2019-11-05T05:30:00-04:00,0,0,24,0,0,South_Gate_South_View
2019-11-05T05:45:00-04:00,0,0,30,0,1,South_Gate_South_View
2019-11-05T06:00:00-04:00,0,0,25,0,0,South_Gate_South_View
2019-11-05T06:15:00-04:00,0,0,34,0,2,South_Gate_South_View
2019-11-05T06:30:00-04:00,5,0,47,0,1,South_Gate_South_View
2019-11-05T06:45:00-04:00,0,0,44,0,1,South_Gate_South_View
2019-11-05T07:00:00-04:00,1,0,86,2,1,South_Gate_South_View
2019-11-05T07:15:00-04:00,26,2,187,2,2,South_Gate_South_View
2019-11-05T07:30:00-04:00,65,1,245,2,6,South_Gate_South_View
2019-11-05T07:45:00-04:00,15,0,449,4,15,South_Gate_South_View
2019-11-05T08:00:00-04:00,18,3,281,4,9,South_Gate_South_View
2019-11-05T08:15:00-04:00,16,4,340,6,4,South_Gate_South_View
2019-11-05T08:30:00-04:00,64,9,285,4,3,South_Gate_South_View
2019-11-05T08:45:00-04:00,96,6,286,6,0,South_Gate_South_View
2019-11-05T09:00:00-04:00,53,3,360,6,16,South_Gate_South_View
2019-11-05T09:15:00-04:00,40,0,457,7,25,South_Gate_South_View
2019-11-05T09:30:00-04:00,55,1,513,11,23,South_Gate_South_View
2019-11-05T09:45:00-04:00,115,1,538,11,16,South_Gate_South_View
2019-11-05T10:00:00-04:00,275,6,574,19,23,South_Gate_South_View
2019-11-05T10:15:00-04:00,343,16,631,10,16,South_Gate_South_View
2019-11-05T10:30:00-04:00,104,5,643,8,23,South_Gate_South_View
2019-11-05T10:45:00-04:00,115,4,519,20,24,South_Gate_South_View
2019-11-05T11:00:00-04:00,64,3,497,12,16,South_Gate_South_View
2019-11-05T11:15:00-04:00,111,20,480,23,14,South_Gate_South_View
2019-11-05T11:30:00-04:00,358,26,634,8,22,South_Gate_South_View
2019-11-05T11:45:00-04:00,516,62,779,13,20,South_Gate_South_View
2019-11-05T12:00:00-04:00,245,19,643,16,15,South_Gate_South_View
2019-11-05T12:15:00-04:00,172,2,630,5,13,South_Gate_South_View
2019-11-05T12:30:00-04:00,167,11,681,11,21,South_Gate_South_View
2019-11-05T12:45:00-04:00,275,13,680,7,21,South_Gate_South_View
2019-11-05T13:00:00-04:00,369,21,742,9,8,South_Gate_South_View
2019-11-05T13:15:00-04:00,597,22,843,7,13,South_Gate_South_View
2019-11-05T13:30:00-04:00,381,14,902,13,25,South_Gate_South_View
2019-11-05T13:45:00-04:00,203,3,872,10,30,South_Gate_South_View
2019-11-05T14:00:00-04:00,239,11,724,8,11,South_Gate_South_View
2019-11-05T14:15:00-04:00,172,8,602,7,8,South_Gate_South_View
2019-11-05T14:30:00-04:00,359,21,771,13,25,South_Gate_South_View
2019-11-05T14:45:00-04:00,672,49,823,8,10,South_Gate_South_View
2019-11-05T15:00:00-04:00,325,14,674,12,15,South_Gate_South_View
2019-11-05T15:15:00-04:00,239,21,589,11,3,South_Gate_South_View
2019-11-05T15:30:00-04:00,238,14,493,6,4,South_Gate_South_View
2019-11-05T15:45:00-04:00,260,17,613,11,5,South_Gate_South_View
2019-11-05T16:00:00-04:00,278,14,656,8,9,South_Gate_South_View
2019-11-05T16:15:00-04:00,520,40,701,14,15,South_Gate_South_View
2019-11-05T16:30:00-04:00,304,32,775,12,11,South_Gate_South_View
2019-11-05T16:45:00-04:00,228,23,634,12,12,South_Gate_South_View
2019-11-05T17:00:00-04:00,315,61,876,8,11,South_Gate_South_View
2019-11-05T17:15:00-04:00,276,35,827,16,8,South_Gate_South_View
2019-11-05T17:30:00-04:00,426,42,915,13,6,South_Gate_South_View
2019-11-05T17:45:00-04:00,576,47,940,16,11,South_Gate_South_View
2019-11-05T18:00:00-04:00,305,55,920,12,17,South_Gate_South_View
2019-11-05T18:15:00-04:00,222,8,619,5,3,South_Gate_South_View
2019-11-05T18:30:00-04:00,141,0,433,1,1,South_Gate_South_View
2019-11-05T18:45:00-04:00,169,8,447,5,1,South_Gate_South_View
2019-11-05T19:00:00-04:00,140,1,433,6,0,South_Gate_South_View
2019-11-05T19:15:00-04:00,122,0,360,6,2,South_Gate_South_View
2019-11-05T19:30:00-04:00,110,5,408,5,3,South_Gate_South_View
2019-11-05T19:45:00-04:00,116,3,360,10,1,South_Gate_South_View
2019-11-05T20:00:00-04:00,136,3,319,2,2,South_Gate_South_View
2019-11-05T20:15:00-04:00,147,0,257,8,9,South_Gate_South_View
2019-11-05T20:30:00-04:00,74,0,219,7,10,South_Gate_South_View
2019-11-05T20:45:00-04:00,68,0,289,11,6,South_Gate_South_View
2019-11-05T21:00:00-04:00,97,0,225,5,3,South_Gate_South_View
2019-11-05T21:15:00-04:00,58,4,159,3,2,South_Gate_South_View
2019-11-05T21:30:00-04:00,62,4,207,5,0,South_Gate_South_View
2019-11-05T21:45:00-04:00,71,3,143,3,3,South_Gate_South_View
2019-11-05T22:00:00-04:00,58,14,189,5,2,South_Gate_South_View
2019-11-05T22:15:00-04:00,45,4,192,2,0,South_Gate_South_View
2019-11-05T22:30:00-04:00,44,3,206,5,0,South_Gate_South_View
2019-11-05T22:45:00-04:00,19,0,213,1,2,South_Gate_South_View
2019-11-05T23:00:00-04:00,14,2,151,5,0,South_Gate_South_View
2019-11-05T23:15:00-04:00,36,0,85,5,0,South_Gate_South_View
2019-11-05T23:30:00-04:00,22,0,111,7,0,South_Gate_South_View
2019-11-05T23:45:00-04:00,38,2,95,5,0,South_Gate_South_View
2019-11-06T00:00:00-04:00,11,3,67,4,0,South_Gate_South_View
2019-11-06T00:15:00-04:00,6,0,53,5,0,South_Gate_South_View
2019-11-06T00:30:00-04:00,17,1,50,4,0,South_Gate_South_View
2019-11-06T00:45:00-04:00,3,0,63,4,2,South_Gate_South_View
2019-11-06T01:00:00-04:00,11,0,67,2,2,South_Gate_South_View
2019-11-06T01:15:00-04:00,13,0,41,4,2,South_Gate_South_View
2019-11-06T01:30:00-04:00,17,1,44,11,6,South_Gate_South_View
2019-11-06T01:45:00-04:00,23,0,34,7,2,South_Gate_South_View
2019-11-06T02:00:00-04:00,8,0,33,6,1,South_Gate_South_View
2019-11-06T02:15:00-04:00,7,0,28,3,2,South_Gate_South_View
2019-11-06T02:30:00-04:00,7,0,23,0,0,South_Gate_South_View
2019-11-06T02:45:00-04:00,0,0,24,3,1,South_Gate_South_View
2019-11-06T03:00:00-04:00,0,0,10,1,0,South_Gate_South_View
2019-11-06T03:15:00-04:00,0,0,31,2,0,South_Gate_South_View
2019-11-06T03:30:00-04:00,2,0,8,0,0,South_Gate_South_View
2019-11-06T03:45:00-04:00,0,0,17,2,0,South_Gate_South_View
2019-11-06T04:00:00-04:00,0,0,10,0,0,South_Gate_South_View
2019-11-06T04:15:00-04:00,2,0,11,2,0,South_Gate_South_View
2019-11-06T04:30:00-04:00,0,0,19,1,0,South_Gate_South_View
2019-11-06T04:45:00-04:00,0,0,7,0,0,South_Gate_South_View
2019-11-06T05:00:00-04:00,0,0,3,0,0,South_Gate_South_View
2019-11-06T05:15:00-04:00,0,0,6,1,0,South_Gate_South_View
2019-11-06T05:30:00-04:00,0,0,14,1,0,South_Gate_South_View
2019-11-06T05:45:00-04:00,0,0,24,0,1,South_Gate_South_View
2019-11-06T06:00:00-04:00,0,0,16,0,2,South_Gate_South_View
2019-11-06T06:15:00-04:00,1,0,22,0,0,South_Gate_South_View
2019-11-06T06:30:00-04:00,2,0,55,0,1,South_Gate_South_View
2019-11-06T06:45:00-04:00,0,0,39,1,0,South_Gate_South_View
2019-11-06T07:00:00-04:00,0,0,70,0,0,South_Gate_South_View
2019-11-06T07:15:00-04:00,1,1,186,4,9,South_Gate_South_View
2019-11-06T07:30:00-04:00,13,0,316,6,29,South_Gate_South_View
2019-11-06T07:45:00-04:00,13,0,447,4,30,South_Gate_South_View
2019-11-06T08:00:00-04:00,14,1,421,4,7,South_Gate_South_View
2019-11-06T08:15:00-04:00,14,0,323,0,3,South_Gate_South_View
2019-11-06T08:30:00-04:00,42,8,338,5,2,South_Gate_South_View
2019-11-06T08:45:00-04:00,59,3,359,0,3,South_Gate_South_View
2019-11-06T09:00:00-04:00,49,2,394,4,13,South_Gate_South_View
2019-11-06T09:15:00-04:00,56,5,452,10,10,South_Gate_South_View
2019-11-06T09:30:00-04:00,95,12,428,12,6,South_Gate_South_View
2019-11-06T09:45:00-04:00,183,3,434,13,21,South_Gate_South_View
2019-11-06T10:00:00-04:00,137,6,582,8,31,South_Gate_South_View
2019-11-06T10:15:00-04:00,137,2,475,14,37,South_Gate_South_View
2019-11-06T10:30:00-04:00,156,2,422,8,16,South_Gate_South_View
2019-11-06T10:45:00-04:00,166,5,564,9,23,South_Gate_South_View
2019-11-06T11:00:00-04:00,113,7,511,8,17,South_Gate_South_View
2019-11-06T11:15:00-04:00,70,2,418,15,13,South_Gate_South_View
2019-11-06T11:30:00-04:00,216,1,429,9,23,South_Gate_South_View
2019-11-06T11:45:00-04:00,305,23,522,5,16,South_Gate_South_View
2019-11-06T12:00:00-04:00,202,4,582,9,21,South_Gate_South_View
2019-11-06T12:15:00-04:00,151,6,540,10,10,South_Gate_South_View
2019-11-06T12:30:00-04:00,144,4,628,10,14,South_Gate_South_View
2019-11-06T12:45:00-04:00,306,8,791,9,16,South_Gate_South_View
2019-11-06T13:00:00-04:00,294,11,779,9,8,South_Gate_South_View
2019-11-06T13:15:00-04:00,259,12,816,6,12,South_Gate_South_View
2019-11-06T13:30:00-04:00,246,10,834,12,26,South_Gate_South_View
2019-11-06T13:45:00-04:00,282,10,776,7,7,South_Gate_South_View
2019-11-06T14:00:00-04:00,312,5,708,12,21,South_Gate_South_View
2019-11-06T14:15:00-04:00,170,3,589,9,14,South_Gate_South_View
2019-11-06T14:30:00-04:00,284,18,540,4,11,South_Gate_South_View
2019-11-06T14:45:00-04:00,367,7,569,12,8,South_Gate_South_View
2019-11-06T15:00:00-04:00,296,7,589,16,11,South_Gate_South_View
2019-11-06T15:15:00-04:00,265,13,472,6,5,South_Gate_South_View
2019-11-06T15:30:00-04:00,212,3,397,10,8,South_Gate_South_View
2019-11-06T15:45:00-04:00,269,8,443,11,11,South_Gate_South_View
2019-11-06T16:00:00-04:00,341,15,511,6,11,South_Gate_South_View
2019-11-06T16:15:00-04:00,319,12,521,14,15,South_Gate_South_View
2019-11-06T16:30:00-04:00,257,20,639,10,11,South_Gate_South_View
2019-11-06T16:45:00-04:00,332,45,637,7,5,South_Gate_South_View
2019-11-06T17:00:00-04:00,297,34,890,8,15,South_Gate_South_View
2019-11-06T17:15:00-04:00,279,22,888,13,17,South_Gate_South_View
2019-11-06T17:30:00-04:00,260,28,912,14,19,South_Gate_South_View
2019-11-06T17:45:00-04:00,498,16,1036,13,15,South_Gate_South_View
2019-11-06T18:00:00-04:00,450,65,841,6,8,South_Gate_South_View
2019-11-06T18:15:00-04:00,261,17,577,6,4,South_Gate_South_View
2019-11-06T18:30:00-04:00,106,3,458,3,6,South_Gate_South_View
2019-11-06T18:45:00-04:00,58,0,371,3,2,South_Gate_South_View
2019-11-06T19:00:00-04:00,98,0,324,6,3,South_Gate_South_View
2019-11-06T19:15:00-04:00,130,1,379,6,5,South_Gate_South_View
2019-11-06T19:30:00-04:00,75,7,416,6,1,South_Gate_South_View
2019-11-06T19:45:00-04:00,95,2,390,6,3,South_Gate_South_View
2019-11-06T20:00:00-04:00,61,0,521,7,2,South_Gate_South_View
2019-11-06T20:15:00-04:00,70,3,373,5,3,South_Gate_South_View
2019-11-06T20:30:00-04:00,96,0,252,10,0,South_Gate_South_View
2019-11-06T20:45:00-04:00,85,0,275,8,1,South_Gate_South_View
2019-11-06T21:00:00-04:00,77,2,274,4,7,South_Gate_South_View
2019-11-06T21:15:00-04:00,71,0,253,11,0,South_Gate_South_View
2019-11-06T21:30:00-04:00,67,0,171,5,8,South_Gate_South_View
2019-11-06T21:45:00-04:00,74,0,259,12,4,South_Gate_South_View
2019-11-06T22:00:00-04:00,57,0,261,5,2,South_Gate_South_View
2019-11-06T22:15:00-04:00,58,1,197,8,2,South_Gate_South_View
2019-11-06T22:30:00-04:00,35,3,192,2,1,South_Gate_South_View
2019-11-06T22:45:00-04:00,34,0,173,5,0,South_Gate_South_View
2019-11-06T23:00:00-04:00,34,0,168,12,1,South_Gate_South_View
2019-11-06T23:15:00-04:00,36,1,187,3,2,South_Gate_South_View
2019-11-06T23:30:00-04:00,31,0,136,7,4,South_Gate_South_View
2019-11-06T23:45:00-04:00,14,0,112,5,2,South_Gate_South_View
2019-11-07T00:00:00-04:00,14,0,141,7,0,South_Gate_South_View
2019-11-07T00:15:00-04:00,23,0,99,10,0,South_Gate_South_View
2019-11-07T00:30:00-04:00,28,0,85,5,0,South_Gate_South_View
2019-11-07T00:45:00-04:00,46,0,68,6,2,South_Gate_South_View
2019-11-07T01:00:00-04:00,21,0,108,8,6,South_Gate_South_View
2019-11-07T01:15:00-04:00,10,0,52,3,4,South_Gate_South_View
2019-11-07T01:30:00-04:00,4,0,49,4,1,South_Gate_South_View
2019-11-07T01:45:00-04:00,14,0,49,5,0,South_Gate_South_View
2019-11-07T02:00:00-04:00,12,0,21,3,2,South_Gate_South_View
2019-11-07T02:15:00-04:00,8,0,36,4,1,South_Gate_South_View
2019-11-07T02:30:00-04:00,11,0,21,2,0,South_Gate_South_View
2019-11-07T02:45:00-04:00,2,0,22,3,2,South_Gate_South_View
2019-11-07T03:00:00-04:00,1,0,19,2,1,South_Gate_South_View
2019-11-07T03:15:00-04:00,0,0,27,3,1,South_Gate_South_View
2019-11-07T03:30:00-04:00,4,0,23,3,2,South_Gate_South_View
2019-11-07T03:45:00-04:00,1,0,16,4,0,South_Gate_South_View
2019-11-07T04:00:00-04:00,3,0,8,0,0,South_Gate_South_View
2019-11-07T04:15:00-04:00,0,0,19,0,0,South_Gate_South_View
2019-11-07T04:30:00-04:00,0,0,16,1,0,South_Gate_South_View
2019-11-07T04:45:00-04:00,0,0,16,1,0,South_Gate_South_View
2019-11-07T05:00:00-04:00,0,0,7,0,0,South_Gate_South_View
2019-11-07T05:15:00-04:00,1,0,12,0,0,South_Gate_South_View
2019-11-07T05:30:00-04:00,1,0,5,0,0,South_Gate_South_View
2019-11-07T05:45:00-04:00,0,0,22,0,1,South_Gate_South_View
2019-11-07T06:00:00-04:00,0,0,15,0,0,South_Gate_South_View
2019-11-07T06:15:00-04:00,3,0,30,0,0,South_Gate_South_View
2019-11-07T06:30:00-04:00,3,0,40,2,1,South_Gate_South_View
2019-11-07T06:45:00-04:00,3,0,42,3,1,South_Gate_South_View
2019-11-07T07:00:00-04:00,2,0,59,0,0,South_Gate_South_View
2019-11-07T07:15:00-04:00,1,0,98,3,2,South_Gate_South_View
2019-11-07T07:30:00-04:00,22,0,296,10,1,South_Gate_South_View
2019-11-07T07:45:00-04:00,15,0,500,4,20,South_Gate_South_View
2019-11-07T08:00:00-04:00,43,0,499,8,9,South_Gate_South_View
2019-11-07T08:15:00-04:00,36,0,535,11,20,South_Gate_South_View
2019-11-07T08:30:00-04:00,86,1,543,16,30,South_Gate_South_View
2019-11-07T08:45:00-04:00,99,6,674,17,26,South_Gate_South_View
2019-11-07T09:00:00-04:00,62,2,615,12,18,South_Gate_South_View
2019-11-07T09:15:00-04:00,98,7,581,17,20,South_Gate_South_View
2019-11-07T09:30:00-04:00,104,3,762,11,12,South_Gate_South_View
2019-11-07T09:45:00-04:00,122,18,654,13,22,South_Gate_South_View
2019-11-07T10:00:00-04:00,326,24,681,16,19,South_Gate_South_View
2019-11-07T10:15:00-04:00,355,13,695,23,17,South_Gate_South_View
2019-11-07T10:30:00-04:00,212,10,585,18,22,South_Gate_South_View
